currency,yearly,ticker,totalPatrimonioNeto+pasivo,totalPatrimonioNeto,totalPasivo,cuentasAPagar_proveedores,efectivo,totalActivos,Año,comprobacion,comprobacion_2
EUR,"{'totalAssets': 878703000.0, 'totalCurrentAssets': 623073000.0, 'cashAndShortTermInvestments': 124945000.0, 'cash': 124945000.0, 'shortTermInvestments': -65000.0, 'netReceivables': 184159000.0, 'inventory': 311944000.0, 'otherCurrentAssets': 186184000.0, 'nonCurrrentAssetsOther': 2267000.0, 'propertyPlantEquipment': 215541000.0, 'propertyPlantAndEquipmentGross': 421877000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': None, 'intangibleAssets': 35744000.0, 'otherAssets': 2078000.0, 'netTangibleAssets': 490871000.0, 'nonCurrentAssetsTotal': 255630000.0, 'liabilitiesAndStockholdersEquity': 878703000.0, 'totalLiab': 357324000.0, 'totalCurrentLiabilities': 293887000.0, 'shortTermDebt': 12697000.0, 'shortLongTermDebtTotal': 72138000.0, 'capitalLeaseObligations': 17856000.0, 'accountsPayable': 123901000.0, 'otherCurrentLiab': 157248000.0, 'nonCurrentLiabilitiesTotal': 63437000.0, 'longTermDebtTotal': 59441000.0, 'longTermDebt': 46044000.0, 'otherLiab': 3996000.0, 'deferredLongTermLiab': 6603000.0, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 520012000.0, 'commonStockTotalEquity': None, 'commonStock': 3241000.0, 'commonStockSharesOutstanding': 53466000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 456031000.0, 'accumulatedOtherComprehensiveIncome': 665000.0, 'otherStockholderEquity': 60075000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 87636000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': -52807000.0, 'earningAssets': None, 'netWorkingCapital': 329186000.0, 'netInvestedCapital': 574294000.0}",ROVI.MC,878703000.0,520012000.0,358691000.0,123901000.0,124945000.0,878703000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 799884000.0, 'totalCurrentAssets': 509331000.0, 'cashAndShortTermInvestments': 25322000.0, 'cash': 25322000.0, 'shortTermInvestments': -65000.0, 'netReceivables': 143314000.0, 'inventory': 337968000.0, 'otherCurrentAssets': 146041000.0, 'nonCurrrentAssetsOther': 130000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 480685000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': None, 'intangibleAssets': 33902000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 290553000.0, 'liabilitiesAndStockholdersEquity': 799884000.0, 'totalLiab': 256390000.0, 'totalCurrentLiabilities': 199843000.0, 'shortTermDebt': 13185000.0, 'shortLongTermDebtTotal': 65427000.0, 'capitalLeaseObligations': 18792000.0, 'accountsPayable': 107593000.0, 'otherCurrentLiab': 73810000.0, 'nonCurrentLiabilitiesTotal': 56547000.0, 'longTermDebtTotal': None, 'longTermDebt': 38575000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 539387000.0, 'commonStockTotalEquity': None, 'commonStock': 3241000.0, 'commonStockSharesOutstanding': 51820146.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 555534000.0, 'accumulatedOtherComprehensiveIncome': 652000.0, 'otherStockholderEquity': -20040000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 40105000.0, 'earningAssets': None, 'netWorkingCapital': 309488000.0, 'netInvestedCapital': 586022000.0}",ROVI.MC,799884000.0,539387000.0,260497000.0,107593000.0,25322000.0,799884000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 832022000.0, 'totalCurrentAssets': 491575000.0, 'cashAndShortTermInvestments': 27413000.0, 'cash': 27186000.0, 'shortTermInvestments': 227000.0, 'netReceivables': 129502000.0, 'inventory': 329954000.0, 'otherCurrentAssets': 4656000.0, 'nonCurrrentAssetsOther': 292000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 531838000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': None, 'intangibleAssets': 33950000.0, 'otherAssets': -1969000.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 342416000.0, 'liabilitiesAndStockholdersEquity': 832022000.0, 'totalLiab': 250482000.0, 'totalCurrentLiabilities': 156651000.0, 'shortTermDebt': 23691000.0, 'shortLongTermDebtTotal': 114410000.0, 'capitalLeaseObligations': 16065000.0, 'accountsPayable': 86851000.0, 'otherCurrentLiab': 43725000.0, 'nonCurrentLiabilitiesTotal': 93831000.0, 'longTermDebtTotal': None, 'longTermDebt': 80503000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 2746000.0, 'totalStockholderEquity': 572028000.0, 'commonStockTotalEquity': None, 'commonStock': 3074000.0, 'commonStockSharesOutstanding': 51266292.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 486213000.0, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 82741000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 87224000.0, 'earningAssets': None, 'netWorkingCapital': 332955000.0, 'netInvestedCapital': 572028000.0}",ROVI.MC,832022000.0,572028000.0,259994000.0,86851000.0,27186000.0,832022000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 235763292000.0, 'totalCurrentAssets': 36814097000.0, 'cashAndShortTermInvestments': 36814097000.0, 'cash': 36814097000.0, 'shortTermInvestments': None, 'netReceivables': 506943000.0, 'inventory': 851899000.0, 'otherCurrentAssets': 39346221000.0, 'nonCurrrentAssetsOther': -6644738000.0, 'propertyPlantEquipment': 2852287000.0, 'propertyPlantAndEquipmentGross': 4636930000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 29349282000.0, 'goodWill': 1026105000.0, 'intangibleAssets': 1569978000.0, 'otherAssets': 165243262000.0, 'netTangibleAssets': 9823921000.0, 'nonCurrentAssetsTotal': 33705933000.0, 'liabilitiesAndStockholdersEquity': 235763292000.0, 'totalLiab': 223271654000.0, 'totalCurrentLiabilities': 607792000.0, 'shortTermDebt': 7178770000.0, 'shortLongTermDebtTotal': 29490321000.0, 'capitalLeaseObligations': None, 'accountsPayable': 607792000.0, 'otherCurrentLiab': -607792000.0, 'nonCurrentLiabilitiesTotal': 23761737000.0, 'longTermDebtTotal': 22311551000.0, 'longTermDebt': 22311551000.0, 'otherLiab': 2744274000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 12420004000.0, 'commonStockTotalEquity': None, 'commonStock': 703371000.0, 'commonStockSharesOutstanding': 5582484318.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 5446624000.0, 'accumulatedOtherComprehensiveIncome': 3854810000.0, 'otherStockholderEquity': 2415199000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 7899227000.0, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': -13052360000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 34230881000.0}",SAB.MC,235763292000.0,12420004000.0,223343288000.0,607792000.0,36814097000.0,235763292000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 251946591000.0, 'totalCurrentAssets': 50436819000.0, 'cashAndShortTermInvestments': 50378819000.0, 'cash': 50378819000.0, 'shortTermInvestments': None, 'netReceivables': 58000000.0, 'inventory': -52282456000.0, 'otherCurrentAssets': 52282456000.0, 'nonCurrrentAssetsOther': -6707527000.0, 'propertyPlantEquipment': 2397490000.0, 'propertyPlantAndEquipmentGross': 4173480000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 25271000000.0, 'goodWill': 1026457000.0, 'intangibleAssets': 1554964000.0, 'otherAssets': 172789974000.0, 'netTangibleAssets': 10389880000.0, 'nonCurrentAssetsTotal': 28719798000.0, 'liabilitiesAndStockholdersEquity': 251946591000.0, 'totalLiab': 238950310000.0, 'totalCurrentLiabilities': 672355000.0, 'shortTermDebt': 6522367000.0, 'shortLongTermDebtTotal': 29254264000.0, 'capitalLeaseObligations': None, 'accountsPayable': 672355000.0, 'otherCurrentLiab': -672355000.0, 'nonCurrentLiabilitiesTotal': 22837230000.0, 'longTermDebtTotal': 22731897000.0, 'longTermDebt': 22731897000.0, 'otherLiab': 1967370000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 12971301000.0, 'commonStockTotalEquity': None, 'commonStock': 703371000.0, 'commonStockSharesOutstanding': 5586444414.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 5971423000.0, 'accumulatedOtherComprehensiveIncome': 4403112999.0, 'otherStockholderEquity': 1893394001.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 7899227000.0, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': -27541589000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 34022000000.0}",SAB.MC,251946591000.0,12971301000.0,238975290000.0,672355000.0,50378819000.0,251946591000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 251380000000.0, 'totalCurrentAssets': 46123000000.0, 'cashAndShortTermInvestments': 46123000000.0, 'cash': 46123000000.0, 'shortTermInvestments': None, 'netReceivables': 206561000.0, 'inventory': 630986000.0, 'otherCurrentAssets': 46222522000.0, 'nonCurrrentAssetsOther': -6644507000.0, 'propertyPlantEquipment': 2282049000.0, 'propertyPlantAndEquipmentGross': 4082057000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 33391000000.0, 'goodWill': 1026810000.0, 'intangibleAssets': 1457352000.0, 'otherAssets': 166800000000.0, 'netTangibleAssets': 10705915000.0, 'nonCurrentAssetsTotal': 38457000000.0, 'liabilitiesAndStockholdersEquity': 251380000000.0, 'totalLiab': 238156000000.0, 'totalCurrentLiabilities': 1032869000.0, 'shortTermDebt': 30891504000.0, 'shortLongTermDebtTotal': 55543530000.0, 'capitalLeaseObligations': None, 'accountsPayable': 1032869000.0, 'otherCurrentLiab': -1032869000.0, 'nonCurrentLiabilitiesTotal': 1032869000.0, 'longTermDebtTotal': 24652026000.0, 'longTermDebt': 24652026000.0, 'otherLiab': 2249151000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 13190000000.0, 'commonStockTotalEquity': None, 'commonStock': 703000000.0, 'commonStockSharesOutstanding': 5593885977.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 859000000.0, 'accumulatedOtherComprehensiveIncome': 4611133000.0, 'otherStockholderEquity': 7016867000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 7899227000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': -23545000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 35768000000.0}",SAB.MC,251380000000.0,13190000000.0,238190000000.0,1032869000.0,46123000000.0,251380000000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 235172955000.0, 'totalCurrentAssets': 37138000000.0, 'cashAndShortTermInvestments': 37138000000.0, 'cash': 30960386000.0, 'shortTermInvestments': None, 'netReceivables': None, 'inventory': None, 'otherCurrentAssets': 33915509000.0, 'nonCurrrentAssetsOther': -37730000000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 3930317000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 32355321000.0, 'goodWill': 1018311000.0, 'intangibleAssets': 1464763000.0, 'otherAssets': 160305000000.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 37730000000.0, 'liabilitiesAndStockholdersEquity': 235173000000.0, 'totalLiab': 221293749000.0, 'totalCurrentLiabilities': 1138627000.0, 'shortTermDebt': 19829174000.0, 'shortLongTermDebtTotal': 25791000000.0, 'capitalLeaseObligations': None, 'accountsPayable': 1138627000.0, 'otherCurrentLiab': -1138627000.0, 'nonCurrentLiabilitiesTotal': 25791000000.0, 'longTermDebtTotal': None, 'longTermDebt': None, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 13844993000.0, 'commonStockTotalEquity': None, 'commonStock': 680000000.0, 'commonStockSharesOutstanding': 5403043905.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 7733963000.0, 'accumulatedOtherComprehensiveIncome': 5509245999.0, 'otherStockholderEquity': 11832000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': -11347000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 43009723000.0}",SAB.MC,235173000000.0,13844993000.0,221328007000.0,1138627000.0,30960386000.0,235172955000.0,2023,-45000.0,Error
EUR,"{'totalAssets': 239598000000.0, 'totalCurrentAssets': 34761000000.0, 'cashAndShortTermInvestments': 34761000000.0, 'cash': 31154000000.0, 'shortTermInvestments': 3607000000.0, 'netReceivables': None, 'inventory': None, 'otherCurrentAssets': None, 'nonCurrrentAssetsOther': 200591000000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 3980806000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 37361000000.0, 'goodWill': 1018311000.0, 'intangibleAssets': 1531147000.0, 'otherAssets': 239598000000.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 204837000000.0, 'liabilitiesAndStockholdersEquity': 239598000000.0, 'totalLiab': 224566000000.0, 'totalCurrentLiabilities': 187026000000.0, 'shortTermDebt': None, 'shortLongTermDebtTotal': 27437000000.0, 'capitalLeaseObligations': None, 'accountsPayable': 786525000.0, 'otherCurrentLiab': 186807000000.0, 'nonCurrentLiabilitiesTotal': 37540000000.0, 'longTermDebtTotal': None, 'longTermDebt': None, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 14998000000.0, 'commonStockTotalEquity': None, 'commonStock': 680000000.0, 'commonStockSharesOutstanding': 5376450440.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 1827000000.0, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 12491000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': -3717000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 42435000000.0}",SAB.MC,239598000000.0,14998000000.0,224600000000.0,786525000.0,31154000000.0,239598000000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 1508250000000.0, 'totalCurrentAssets': 153839000000.0, 'cashAndShortTermInvestments': 153839000000.0, 'cash': 153839000000.0, 'shortTermInvestments': 111686000000.0, 'netReceivables': 5340000000.0, 'inventory': -286421000000.0, 'otherCurrentAssets': 281081000000.0, 'nonCurrrentAssetsOther': -219054000000.0, 'propertyPlantEquipment': 31772000000.0, 'propertyPlantAndEquipmentGross': 49100000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 1255101000000.0, 'goodWill': 12471000000.0, 'intangibleAssets': 3437000000.0, 'otherAssets': 1306731000000.0, 'netTangibleAssets': 65568000000.0, 'nonCurrentAssetsTotal': 47680000000.0, 'liabilitiesAndStockholdersEquity': 1508250000000.0, 'totalLiab': 1416928000000.0, 'totalCurrentLiabilities': 8532000000.0, 'shortTermDebt': 22006000000.0, 'shortLongTermDebtTotal': 257275000000.0, 'capitalLeaseObligations': 5080000000.0, 'accountsPayable': 1998000000.0, 'otherCurrentLiab': -15472000000.0, 'nonCurrentLiabilitiesTotal': 170712000000.0, 'longTermDebtTotal': 235269000000.0, 'longTermDebt': 235269000000.0, 'otherLiab': 38800000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 81476000000.0, 'commonStockTotalEquity': None, 'commonStock': 8670000000.0, 'commonStockSharesOutstanding': 17316288908.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 51712000000.0, 'accumulatedOtherComprehensiveIncome': -36740000000.0, 'otherStockholderEquity': 21094000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 52013000000.0, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 81430000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 316745000000.0}",SAN.MC,1508250000000.0,81476000000.0,1426774000000.0,1998000000.0,153839000000.0,1508250000000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 1595835000000.0, 'totalCurrentAssets': 210689000000.0, 'cashAndShortTermInvestments': 210689000000.0, 'cash': 210689000000.0, 'shortTermInvestments': 100375000000.0, 'netReceivables': 5756000000.0, 'inventory': -325025000000.0, 'otherCurrentAssets': 319269000000.0, 'nonCurrrentAssetsOther': -212390000000.0, 'propertyPlantEquipment': 32342000000.0, 'propertyPlantAndEquipmentGross': 49952000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 192950000000.0, 'goodWill': 12713000000.0, 'intangibleAssets': 3871000000.0, 'otherAssets': 1336220000000.0, 'netTangibleAssets': 70346000000.0, 'nonCurrentAssetsTotal': 48926000000.0, 'liabilitiesAndStockholdersEquity': 1595835000000.0, 'totalLiab': 1498782000000.0, 'totalCurrentLiabilities': 9100000000.0, 'shortTermDebt': 26553000000.0, 'shortLongTermDebtTotal': 272716000000.0, 'capitalLeaseObligations': 2856000000.0, 'accountsPayable': 2400000000.0, 'otherCurrentLiab': -19853000000.0, 'nonCurrentLiabilitiesTotal': 184250000000.0, 'longTermDebtTotal': 246163000000.0, 'longTermDebt': 246163000000.0, 'otherLiab': 39170000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 86930000000.0, 'commonStockTotalEquity': None, 'commonStock': 8670000000.0, 'commonStockSharesOutstanding': 17321027889.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 61512000000.0, 'accumulatedOtherComprehensiveIncome': -38032000000.0, 'otherStockholderEquity': 16748000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 47979000000.0, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 38330000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 333093000000.0}",SAN.MC,1595835000000.0,86930000000.0,1508905000000.0,2400000000.0,210689000000.0,1595835000000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 1734659000000.0, 'totalCurrentAssets': 223073000000.0, 'cashAndShortTermInvestments': 223073000000.0, 'cash': 223073000000.0, 'shortTermInvestments': 77024000000.0, 'netReceivables': 9200000000.0, 'inventory': -366393000000.0, 'otherCurrentAssets': 357193000000.0, 'nonCurrrentAssetsOther': -237836000000.0, 'propertyPlantEquipment': 33044000000.0, 'propertyPlantAndEquipmentGross': 51736000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 217049000000.0, 'goodWill': 13741000000.0, 'intangibleAssets': 4904000000.0, 'otherAssets': 1459897000000.0, 'netTangibleAssets': 70459000000.0, 'nonCurrentAssetsTotal': 51689000000.0, 'liabilitiesAndStockholdersEquity': 1734659000000.0, 'totalLiab': 1637074000000.0, 'totalCurrentLiabilities': 10533000000.0, 'shortTermDebt': 43732000000.0, 'shortLongTermDebtTotal': 324071000000.0, 'capitalLeaseObligations': 2622000000.0, 'accountsPayable': 3025000000.0, 'otherCurrentLiab': -36224000000.0, 'nonCurrentLiabilitiesTotal': 198487000000.0, 'longTermDebtTotal': 280339000000.0, 'longTermDebt': 280339000000.0, 'otherLiab': 44559000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 89104000000.0, 'commonStockTotalEquity': None, 'commonStock': 8397000000.0, 'commonStockSharesOutstanding': 16903660873.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 68321000000.0, 'accumulatedOtherComprehensiveIncome': -42061000000.0, 'otherStockholderEquity': 12386000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 46273000000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 59888000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 369443000000.0}",SAN.MC,1734659000000.0,89104000000.0,1645555000000.0,3025000000.0,223073000000.0,1734659000000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 1797062000000.0, 'totalCurrentAssets': 416840000000.0, 'cashAndShortTermInvestments': 406217000000.0, 'cash': 330891000000.0, 'shortTermInvestments': 75326000000.0, 'netReceivables': 10623000000.0, 'inventory': -367495000000.0, 'otherCurrentAssets': 367495000000.0, 'nonCurrrentAssetsOther': -20767000000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 32926000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 271735000000.0, 'goodWill': 14017000000.0, 'intangibleAssets': 5854000000.0, 'otherAssets': 1055690000000.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 324532000000.0, 'liabilitiesAndStockholdersEquity': 1797062000000.0, 'totalLiab': 1692821000000.0, 'totalCurrentLiabilities': 820693000000.0, 'shortTermDebt': 78822000000.0, 'shortLongTermDebtTotal': 308579000000.0, 'capitalLeaseObligations': 2400000000.0, 'accountsPayable': 2055000000.0, 'otherCurrentLiab': 741871000000.0, 'nonCurrentLiabilitiesTotal': 314665000000.0, 'longTermDebtTotal': None, 'longTermDebt': 308579000000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 95423000000.0, 'commonStockTotalEquity': None, 'commonStock': 8092000000.0, 'commonStockSharesOutstanding': 15886330386.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 85190000000.0, 'accumulatedOtherComprehensiveIncome': -42069000000.0, 'otherStockholderEquity': 44210000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': -22312000000.0, 'earningAssets': None, 'netWorkingCapital': None, 'netInvestedCapital': 404002000000.0}",SAN.MC,1797062000000.0,95423000000.0,1701639000000.0,2055000000.0,330891000000.0,1797062000000.0,2023,0.0,Correcto
